,Text,Date,Retweets,Favorites,Mentions,HashTags
1129,"@Zomato @ZomatoIN @zomatocare So after 90 days of lockdown, coming back to my city, i trusted you peope with my life amd health after going through all your advertisements regarding safe food, packaging, delivery. Its been three days since i have shared the issue but...",2020-06-17 02:52:13+00:00,0,0,@Zomato @ZomatoIN @zomatocare,
1130,Do not take my patience test because I need money in this lockdown and swiggy has not given my 1500 MG till now nor have I got a call from HUB. I request you to solve my problem quickly.I belong from jharkhand and my dist is dhanbad and place sindri BIT. Please help. Thankyou,2020-06-17 04:33:32+00:00,0,1,,
1131,@ZomatoIN @deepigoyal Lockdown seems to have made your CS lazy and unprofessional. Didn't get a resolution even after a wrong item was delivered. Learn from @swiggy_in what's complaint resolution.,2020-06-17 07:20:25+00:00,0,0,@ZomatoIN @deepigoyal @swiggy_in,
1132,"@swiggy_in Nice business policy to make profit , u are providing stale food to ur customer and not refunding the amount and not even taken back the steal food . That’s why u are making profit during lockdown",2020-06-17 10:05:30+00:00,0,0,@swiggy_in,
1133,I have bad experiences with Zomato during lockdown period I ordered some food they cut the amount but didn't deliver the food. And when I raised a complain they returned my money. This happened again. I don't know what to say?,2020-06-17 13:38:11+00:00,0,0,,
1134,So tempted to order a pizza or a nice rava masala dosa. My last order through @swiggy_in was on 20th March. No eating outside food since the #Lockdown. #Hungry,2020-06-17 14:00:18+00:00,0,3,@swiggy_in,#Lockdown #Hungry
1135,I think this lockdown effected the @swiggy_in @SwiggyCares most.They started looting their customers.Yesterday I ordered a cake for my bday at 9.45pm &amp;then they cancelled the order from their side and deducted the amt..@swiggy_in @SwiggyCares pls process for refund #swiggyloots,2020-06-17 15:34:02+00:00,0,2,@swiggy_in @SwiggyCares @swiggy_in @SwiggyCares,#swiggyloots
1136,@SonuSood hello sir I need help from you i am a swiggy delivery boy and now my work has been closed . I could not do any other work in this lockdown so help me . My bless always with u. Thankyou sir,2020-06-17 18:39:30+00:00,0,1,@SonuSood,
1137,#Biryani is still the 'Nawab' of all food sold on #Swiggy during the #lockdown. But the second bestseller is a big surprise with a big spike seen for ice creams and cakes @NayantaraRai @swiggy_in @Vivek_Sunder,2020-06-18 04:45:01+00:00,2,6,@NayantaraRai @swiggy_in @Vivek_Sunder,#Biryani #Swiggy #lockdown
1138,Zomato Swiggy Bigbasket all have become daily essentials with the lockdown.... hope we will be able to boycott these and look at self reliant india as a transformation....,2020-06-18 06:28:17+00:00,0,0,,
1139,"Yesterday i saw a Delivery rider (I will not disclose which company)was caught by a police because he was doing order with his friend as per lockdown rules double seat is not allowed yet in mumbai,1/2 @swiggy_in @WeAreSwiggy @ZomatoIN @Zomato @zomatocare @_Swiggy_boy",2020-06-18 07:20:59+00:00,0,0,@swiggy_in @WeAreSwiggy @ZomatoIN @Zomato @zomatocare @_Swiggy_boy,
1140,"Dear sir, mai Zomato me 18 month se karya kar rha hu lockdown ke bad mera rate kard half kar diya gya jis-se petrol kharch hi nikalta hai meri jivika nhi chal pa rhi hai. Please rate kard sahi karwane ki kripa kare jis-se mera jiviko-parjan ho sake. Dhanyavad",2020-06-18 13:46:35+00:00,0,0,,
1141,We took seriously having trust with swiggy and sent a detailed email with pictures prioritizing health especially in this lockdown situation. Finally what we got is no refund and they ll pass the feedback to restaurant which i can itself directly do. What about other people?,2020-06-18 14:10:02+00:00,0,0,,
1142,"Few of my friends in Delhi have now taken subscription for Zomato Gold that gives 1+1 on food and drinks, they say they are not fed up of lockdown and will daily go to New restaurants.....You wear mask and everything buy are you still safe now ??",2020-06-18 14:38:42+00:00,0,5,,
1143,Is it real? Gst on delivery Fee @swiggy_in . ?? Do you also do that @ZomatoIN ?? How much more advantage will these companies will take of #lockdown. #food #swiggy #Zomato ,2020-06-18 15:04:51+00:00,0,0,@swiggy_in @ZomatoIN,#lockdown #food #swiggy #Zomato
1144,Is it real? Gst on delivery Fee @swiggy_in . ?? Do you also do that @ZomatoIN ?? How much more advantage will these companies will take of #lockdown. #food #swiggy #Zomato,2020-06-18 15:04:51+00:00,0,0,@swiggy_in @ZomatoIN,#lockdown #food #swiggy #Zomato
1145,@SwiggyCares @swiggy_in Brilliant service from #SwiggyGenie during 2-month lockdown period. Would have been lost without your people. Many thanks !,2020-06-19 05:50:46+00:00,2,8,@SwiggyCares @swiggy_in,#SwiggyGenie
1146,"@ZomatoIN I got a food delivery from Zomato, since we are in lockdown, delivery guys are not allowed inside the society, so I picked up the food from our community gate. But the delivery guy can’t mark the order as delivered since my villa is 300m away from the community gate.",2020-06-19 13:58:24+00:00,0,0,@ZomatoIN,
1147,Tried a take away tonight! Impressed with #auntiefungs . This is how f&amp;b businesses should adapt to these crazy times #COVID19India #COVID19 #pandemic #lockdown @swiggy_in #foodie #Bangalore,2020-06-19 15:00:26+00:00,1,3,@swiggy_in,#auntiefungs #COVID19India #COVID19 #pandemic #lockdown #foodie #Bangalore
1148,hi this is the situation is going on in the city of Hyderabad Swiggy delivery boys are striking due to less salaries before lockdown every one is getting good salary .after opening the lockdown .each and every order company is not giving proper payout ,2020-06-20 11:10:32+00:00,0,1,,
1149,"As I chop my onions today, I pass my deepest condolences to ""I can always @swiggy_in or get a cook. There would have to be some serious emergency for neither of them to function "" . #COVID19 #lockdown #Remembering",2020-06-21 01:00:02+00:00,0,2,@swiggy_in,#COVID19 #lockdown #Remembering
1150,"Dear @ZomatoIN @Zomato @zomatocare , Due to Lockdown I am unable to use your "" Gold Membership "" for the period of almost 3 months, So it's a Request to you to extend the same by 3 months. Thanks @deepigoyal",2020-06-21 01:52:36+00:00,0,0,@ZomatoIN @Zomato @zomatocare @deepigoyal,
1151,"When nothing stops him from ensuring your happiness, why should the lockdown stop you from making plans for him this Father's Day? Don't let happiness take a back seat, treat your father to some delicious delights from PizzAah! District. Order now via Swiggy or Zomato #FathersDay",2020-06-21 04:31:18+00:00,1,1,,#FathersDay
1152,"Its important to monitor your expenses, else you would never realize, that post-lockdown, your daily swiggy expenses is higher than your per day rent, that too in a city like Mumbai",2020-06-21 10:37:43+00:00,0,5,,
1153,"Being able to celebrate Father's day in this lockdown when both of us have gone through so much, me with my health, and he with his business, felt so precious! Had our favourite meal with a side dish of our favourite Shalimar ka falooda! Thank you so much #zomato for making this",2020-06-21 14:49:17+00:00,0,6,,#zomato
1154,"Swiggy’s Genie delivery service is a great example of what’s known as a ‘pivot’ in the startup world. With food orders down by 70-80% due to #COVID19India lockdown, Swiggy had to reinvent or perish. @swiggy_in",2020-06-22 05:57:35+00:00,2,0,@swiggy_in,#COVID19India
1155,@consaff SWIGGY said they cannot refund my complete money this is the fraud business they are doing post lockdown to earn money @nandanreddy @harshamjty Is this how you lure customer for their hard earned money such a shameless founder ??,2020-06-22 11:09:12+00:00,0,0,@consaff @nandanreddy @harshamjty,
1156,@SwiggyCares I have a refund issue of 376rs since 20 days ... are you people trying to fool the customers in the period of lockdown....i want my money back. Order no - 74181260673 Upi transaction no - 015419493722 @swiggy_in Please look into it,2020-06-22 14:44:50+00:00,0,0,@SwiggyCares @swiggy_in,
1157,"Guys why are you looting money of ordinary people like us, if you guys are not able to keep up with the lockdown and if at all youre in losses, will you compensate your loss by looting money from us!! #bewareguys #igotlootedrecently #Worstservice @Zomato @zomatocare @ZomatoIN",2020-06-23 13:22:28+00:00,1,1,@Zomato @zomatocare @ZomatoIN,#bewareguys #igotlootedrecently #Worstservice
1158,"Hey Ravindra, we had to discontinue the Swiggy Super due to the COVID-19 that has caused a lot of hardships for everyone. However, with the lockdown restrictions being eased in most parts of the country, restaurants are gearing up operations. (cont) http://srkl.in/l/6017BLREgN",2020-06-23 15:11:13+00:00,0,0,,
1159,"""Your order cannot be fulfilled as our delivery executive took a detour to appreciate the small things in life."" #Zomato #india #lockdown @Zomato @ZomatoIN",2020-06-23 16:18:33+00:00,6,55,@Zomato @ZomatoIN,#Zomato #india #lockdown
1160,"A 32-year-old food delivery executive with #Swiggy from #Secunderabad, used to earn 9k per week before the #lockdown. Now, he earns half the amount. The increasing fuel Prices are only adding to his woes! #CoronavirusPandemic #PetrolDieselPriceHike",2020-06-24 06:04:46+00:00,3,10,,#Swiggy #Secunderabad #lockdown #CoronavirusPandemic #PetrolDieselPriceHike
1161,Lockdown made easy by @dunzo @swiggy_in @bigbasket_com and @Grofers - kudos,2020-06-24 07:27:47+00:00,0,0,@dunzo @swiggy_in @bigbasket_com @Grofers,
1162,@SwiggyCares and @zomatocare please clarify if you have permission to deliver in door step in current lockdown. Many places your valets are not allowed to go few areas. Confusion arise whether to place orders or not. #Swiggy #Zomato #fipola #tendercuts #grofers,2020-06-24 10:08:11+00:00,0,0,@SwiggyCares @zomatocare,#Swiggy #Zomato #fipola #tendercuts #grofers
1163,"@ZomatoIN why did you remove ""Human contact"" from the lockdown craving section? You should have moved it to ""max safety"" section instead. @Zomato",2020-06-25 07:41:33+00:00,0,0,@ZomatoIN @Zomato,
1164,"Dear @Zomato I wrk fr u as a dlvry patner, Jst 2day you changed the rate card of mine although I had worked durning lockdown putting my health on risk. According to the new rate card I will be paid per km Rs 6, that’s f9 but wht if aftr dlvry I hd 2 rtn bak 10km wthout any order?",2020-06-25 12:21:53+00:00,0,1,@Zomato,
1165,"What was the point of the lockdown if not to increase testing capacity?! Instead the man in charge spent that time living out his fantasies of being a tinpot dictator - encouraging police brutality, banning swiggy &amp; closing kbr park - ridiculous!",2020-06-26 02:51:26+00:00,0,0,,
1166,"What was the point of the lockdown if not to increase testing capacity?! Instead the man in charge spent that time living out his fantasies of being a tinpot dictator - encouraging police brutality, banning swiggy &amp; closing kbr park - ridiculous! ",2020-06-26 02:51:47+00:00,0,0,,
1167,"என்னப்பா உதய், Swiggy, Zomato'la Order பண்ணாலும் இந்த intensive lockdown'aala late தான் வருது.... அதுக்கு ஒரு அறிக்கை விடச்சொல்லப்பா.... ",2020-06-26 07:20:36+00:00,3,23,,
1168,@swiggy_in @SwiggyCares you removed SWIGGy super when people really needed it in lockdown. People will remember you for this. Wait for a few days for a market disrupter on its way to screw your business #swiggysucks #swiggy #swiggysuper,2020-06-26 07:22:37+00:00,0,0,@swiggy_in @SwiggyCares,#swiggysucks #swiggy #swiggysuper
1169,Lockdown main 10 vje ke bad jab bhookh lagti hai...and zomato swiggy sab bnd hota hai.....kya manhoos feeling hti wo ,2020-06-26 17:38:55+00:00,0,0,,
1170,"@ZomatoIN @ZomatoGold do not order in zomato when you are hungry and there is no other option, and if you order in zomato then they will give you a better option was you will get refund in 4 -7 days, #Zomato #paisabarbaad #bc",2020-06-26 23:21:55+00:00,2,3,@ZomatoIN,#Zomato #paisabarbaad #bc
1171,#BeKind to others! Because if @SwiggyCares then it's our responsibility to be polite with their staff too. They are human. Don't treat them bad. It was technical issues. Always comfort others with your words. #lockdown @swiggy_in #coronavirus #SaturdayThoughts,2020-06-27 06:59:52+00:00,0,0,@SwiggyCares @swiggy_in,#BeKind #lockdown #coronavirus #SaturdayThoughts
1172,@deepigoyal Sorry to inform you that your Zomato is very bad when it comes to charges...Also the quantity of food is not even enough for one person... Really that's not we expect from Zomato. I feel you guys are trying to cover the money you lost in lockdown.,2020-06-28 06:15:00+00:00,0,0,@deepigoyal,
1173,Hope you’re well Adi! We have extended all Zomato Gold memberships by 6 months so you may still be able to enjoy it in the new normal. We also currently have a fund raiser to help feed people affected by the lockdown here: http://Zomato.com/feeding/philippines ,2020-06-28 10:15:05+00:00,0,1,,
1174,"MASALA JUNCTION RESTAURANT PATNA opens for business after the lockdown in a fully sanitised restaurant following all the safety norms of COVID-19 WeareofferingIndian ,Chinese Discount of 20%.Home delivery through Swiggy or Restaurant phone 9525625131( Sonu) 11am to 9pm Thanks",2020-06-28 11:07:23+00:00,0,0,,
1175,"The tinpot dictator will be happy to impose a lockdown but I can bet he doesn’t understand or care that a lockdown is meant to be used for procuring PPE, ventilators and supplies &amp; not for shutting down swiggy &amp; public parks.",2020-06-28 11:42:07+00:00,0,1,,
1176,@swiggy_in log lockdown se nahi tumhari rates se marjayenge . I do understand you’re in loss due to lockdown but that doesn’t justify the rates you’ve put up. You’re charging 5 times more. This is a very bad idea for business. ,2020-06-28 17:03:30+00:00,0,1,@swiggy_in,
1177,@narendramodi sanmanya modiji please replay if u see this message zomato online food delivery company is using indian youth to make a money and business I am doing job since 2years and lockdown time also I do job but after lockdown end company is making incentive plan chaging,2020-06-29 01:55:16+00:00,0,0,@narendramodi,
1178,"Was a daily user until lockdown for grocery, dairy products... Swiggy and Zomato too started offering the same stuff with better pricing (they were very proactive to start grocery, veggies, diary category during the lockdown )",2020-06-29 12:03:17+00:00,0,0,,
1179,@SwiggyCares @swiggy_in have you guys started to it customers and mislead them? Are you guys trying to take advantage of your customers during lockdown?,2020-06-29 16:47:03+00:00,0,0,@SwiggyCares @swiggy_in,
1180,"Not surprised, but generally saying you can swiggy one one thing from various places :p dosai from woodlands and mutton curry from ponnusamy or something. I want to do shit like this after the lockdown ",2020-06-30 06:55:29+00:00,0,1,,
1181,I bought Zomato Gold a week and a half before the lockdown was announced in March. Ask me what regret is.,2020-06-30 07:05:48+00:00,36,1725,,
1182,"#Zomato says most ppl from #Maharashtra order #Chinese #Chickenfriedrice. Guys, Indian chicken rice is better than Chinese. Let's our soldiers eat Chinese Chicken fride rice in #Ladakh. Take in good humour! Order #food from @ZomatoIN and #staysafe! #tuesdayvibes #lockdown ",2020-06-30 08:13:47+00:00,1,2,@ZomatoIN,#Zomato #Maharashtra #Chinese #Chickenfriedrice #Ladakh #food #staysafe #tuesdayvibes #lockdown
1183,Hello sir I’m your big fan in this all world please reply me .One day I want meet u bcz you are my favourite star in this planet Please be safe stay in lockdown,2020-06-30 11:18:46+00:00,0,1,,
1184,Bought zomato gold just a week before lockdown was announced ask me what regret is @Zomato,2020-06-30 12:23:43+00:00,0,0,@Zomato,
1185,"#socialdistancing &amp; #hygiene being practiced daily by swiggy, zomato, ubereats &amp; delivery kitchens at #bandra Absolutely no action taken by the authorities who are just making rules but not enforcing them as per convenience. #covid19 #lockdown #mumbai #india @mumbaimatterz",2020-06-30 16:06:51+00:00,1,1,@mumbaimatterz,#socialdistancing #hygiene #bandra #covid19 #lockdown #mumbai #india
1186,@harshamjty swiggy is a cheat.. my super subscription was wasted due to lockdown and now ur team says they can't extend it ...,2020-07-01 08:06:53+00:00,0,0,@harshamjty,
1187,I contributed to the #PepsiSaveOurRestaurants initiative. You can too ! Just order any soft drink on @swiggy_in &amp; @pepsi @PepsiIndia will provide a meal to a marginalized #restaurant restaurant worker http://bit.ly/2BRx5ek @NRAI_India #WednesdayMotivation #lockdown #FoodForAll,2020-07-01 10:21:20+00:00,0,0,@swiggy_in @pepsi @PepsiIndia @NRAI_India,#PepsiSaveOurRestaurants #restaurant #WednesdayMotivation #lockdown #FoodForAll
1188,"Frustrated of not being able to go to the gym during the lockdown? Don't worry! You could now LIFT...... This burger to your mouth! Stay home, stay safe while you order your favorite food on Swiggy or Zomato at Delice Bakes. ",2020-07-01 12:31:40+00:00,0,0,,
1189,"@PMOIndia @Zomato @zomatocare @ZomatoIN @MoHFW_INDIA I have ordered a food in zomato the food was not a gud quality and that to it old food bad smell is coming in d food and the packing was opened, during this lockdown we r believing online food company but thy are cheating us",2020-07-01 15:35:41+00:00,0,0,@PMOIndia @Zomato @zomatocare @ZomatoIN @MoHFW_INDIA,
1190,"Our very first anti gravity cake, and it came during the strict lockdown! For a dear friend of my son. A Pepsi dealer . Travelled beautifully despite my trepidation! Hurrah, Swiggy Genie! #chocolatecake… https://www.instagram.com/p/CCH9lKhDABG/?igshid=homf6m04xs7g",2020-07-02 03:21:05+00:00,0,1,,#chocolatecake
1191,#Lockdown doesn't mean people don't buy daily essentials you idiots. Pls stop sharing videos of people literally buying food and milk and stuff. Stop being a stupid elite. Sabko nai aata zomato dunzo karna.,2020-07-03 07:34:45+00:00,0,2,,#Lockdown
1192,Thank you @swiggy_in @WeAreSwiggy for ensuring safe delivery. My first order after lockdown. Special Thanks to the Delivery Partner #AllakaHyma who delivered my order safely and was so polite while guiding him the navigation. @SwiggyDe @harshamjty,2020-07-03 08:13:21+00:00,0,10,@swiggy_in @WeAreSwiggy @SwiggyDe @harshamjty,#AllakaHyma
1193,Are You Miss Chicken Handi Biriyani During this Lockdown Period. Don't Worry We Serve Super Hygenic and Safe Food Get Extra 30% Off on Swiggy and Zomato Contact For Home Delivery: Mob: 9348505915/7504242779 #keralafood #biriyanilovers #walkwithindia #restaurant #chennaifood,2020-07-03 09:08:40+00:00,0,0,,#keralafood #biriyanilovers #walkwithindia #restaurant #chennaifood
1194,"Mouth watering!!! No swiggy or zomato is going to do any justice to this, sorry to say that. Will be there the first thing after the lockdown, its a promise.",2020-07-03 09:33:18+00:00,0,5,,
1195,Only in Kerala (so far!) Great initiative in the #Lockdown era: a DC Books salesman hands my book order to a @swiggy_in food delivery operative who will bring me food *and* food for thought! Well done @dcbooksonline! Read all about the scheme: https://scroll.in/article/963186/dc-books-has-shown-how-publishing-and-bookselling-remained-alive-in-kerala-during-the-lockdown,2020-07-03 10:25:51+00:00,23,323,@swiggy_in @dcbooksonline,#Lockdown
1196,@ZomatoIN invited me to the birthday party in between Corona pandemic so how could I reach the venue. Sorry I'm not coming #Zomato #birthdayparty #CoronaPandemic #lockdown #coronavirus #JustSayin #humor,2020-07-03 11:15:08+00:00,0,0,@ZomatoIN,#Zomato #birthdayparty #CoronaPandemic #lockdown #coronavirus #JustSayin #humor
1197,Let's take out a moment to thank everyone who helped us to survive the lockdown with ease because #MomentHai #TopicalSpot #TopicalPost #Trending #Lockdown2020 @ZomatoIN @swiggy_in @bigbasket_com @BigBazaar @AmazonFresh @DunzoIt @Nestle @Amul_Coop @Madovermarkting @Social_Samosa,2020-07-03 11:30:49+00:00,0,1,@ZomatoIN @swiggy_in @bigbasket_com @BigBazaar @AmazonFresh @DunzoIt @Nestle @Amul_Coop @Madovermarkting @Social_Samosa,#MomentHai #TopicalSpot #TopicalPost #Trending #Lockdown2020
1198,"Try not to order from @Zomato. They are taking advantage of #lockdown &amp; charging double the price of food. Restaurants says they r doing so for more commission. Brought to #Zomato notice twice with proof of menu card &amp; prices on website.They reply saying ""our team looking into it",2020-07-03 14:08:32+00:00,0,0,@Zomato,#lockdown #Zomato
1199,"Loved all these tweets,@Lays_India and genuinely appreciate your efforts for thanking these services. Indeed, these services have made our lockdown a bit convenient! Thanks a lot @swiggy_in @dominos @urbancompany_UC @amazonIN @bigbasket_com @ZomatoIN",2020-07-03 17:56:59+00:00,0,0,@Lays_India @swiggy_in @dominos @urbancompany_UC @amazonIN @bigbasket_com @ZomatoIN,
1200,@Zomato you people are bluffing now. Taking advantage of lockdown. My food was not delivered to still they show its delivered. Wow I dint get any whom did you give.??,2020-07-03 18:45:05+00:00,0,0,@Zomato,
1201,@swiggy_in Very disappointed by #swiggy. I had ordered on 18th June and restaurant had cancelled that order due to lockdown issue. It’s been two weeks but I haven’t received my refund yet. Order no.: 75566323014,2020-07-04 03:33:22+00:00,0,0,@swiggy_in,#swiggy
1202,"Hello. Sharing the address. You can go for a takeaway or order through zomato/ swiggy. Prefer no seating at the moment because of social distancing and lockdown restrictions. Address : Punjab Da Chulah, Bhavya Plaza, Shop No 5, 5th Road, Opp Kotak Mahindra Bank, SV Road, Khar (W)",2020-07-04 06:27:48+00:00,0,1,,
1203,"This is a major pain point for most restaurants. Before the lockdown started, I would go and pick up the order myself instead of ordering through Zomato or Swiggy.",2020-07-04 07:45:14+00:00,0,0,,
1204,"To each their own. We were never a ordering in family And the lockdown is not going to change it. And if I may say, the TG is under 35 so we probably don’t count!",2020-07-05 03:18:03+00:00,0,1,,
1205,Loose weight #Modi way in just 2 steps If body Fat has intruded during #lockdown show laal ankh &amp; give befitting reply by 1.Uninstalling @swiggy_in @ZomatoIN etc 2.surprise visit to a park near gym #IndiaDeservesBetter #ModiBetrayedIndia #ModiSurrendersToChina #WeakestPMModi,2020-07-05 06:10:43+00:00,1,2,@swiggy_in @ZomatoIN,#Modi #lockdown #IndiaDeservesBetter #ModiBetrayedIndia #ModiSurrendersToChina #WeakestPMModi
1206,Swiggy sending me restaurant offers notification on a complete lockdown day is ironic and stupid.,2020-07-05 07:23:47+00:00,0,1,,
1207,Its been about 4 months since lockdown and @swiggy_in does not allow searching of products across stores. It gets really annoying to buy something. I need to manually search all the stores to find just some elaichi. such great technology.,2020-07-05 07:49:39+00:00,0,0,@swiggy_in,
1208,which path is the ideal one - QSR or the long tail? also post lockdown zomato is showing stats on number of ppl ordered from them at each restaurant level - this data can be a good proxy of the eating habits of the given locality,2020-07-05 11:11:21+00:00,0,0,,
1209,@zomatocare in lockdown i order but very bed food is delivered by the @Zomato Before eating food started stomach pain and vomiting .. So please no any one order on zomato very bad ,2020-07-05 13:07:12+00:00,1,1,@zomatocare @Zomato,
1210,@zomatocare in lockdown i order but very bad food is delivered by the @Zomato Before eating food started stomach pain and vomiting .. So please no any one order on zomato very bad,2020-07-05 13:10:12+00:00,0,1,@zomatocare @Zomato,
1211,1813450512 @zomatocare @zomatocare in lockdown i order but very bad food is delivered by the @Zomato Before eating food started stomach pain and vomiting .. So please no any one order on zomato very bad ,2020-07-05 13:18:26+00:00,0,0,@zomatocare @zomatocare @Zomato,
1212,@zomatocare 1813450512 @zomatocare @zomatocare in lockdown i order but very bad food is delivered by the @Zomato Before eating food started stomach pain and vomiting .. So please no any one order on zomato,2020-07-05 13:20:38+00:00,0,1,@zomatocare @zomatocare @zomatocare @Zomato,
1213,@zomatocare 1813450512 @zomatocare in lockdown i order but very bad food is delivered by the @Zomato Before eating food started stomach pain and vomiting .. So please no any one order on zomato,2020-07-05 13:21:04+00:00,0,1,@zomatocare @zomatocare @Zomato,
1214,@zomatocare 1813450512 @zomatocare in lockdown i order but very bad food is delivered by the @Zomato Before eating food started stomach pain and vomiting .. So please no any one order on zomato not.use app,2020-07-05 13:21:19+00:00,0,1,@zomatocare @zomatocare @Zomato,
1215,@zomatocare 1813450512 @zomatocare @zomatocare in lockdown i order but very bad food is delivered by the @Zomato Before eating food started stomach pain and vomiting .. So please no any one order on zomato Not provide solution to customer,2020-07-05 13:21:47+00:00,0,1,@zomatocare @zomatocare @zomatocare @Zomato,
1216,@zomatocare 1813450512 @zomatocare @zomatocare in lockdown i order but very bad food is delivered by the @Zomato Before eating food started stomach pain and vomiting .. So please no any one order on zomato bed food quality,2020-07-05 13:22:03+00:00,0,1,@zomatocare @zomatocare @zomatocare @Zomato,
1217,@zomatocare 1813450512 @zomatocare @zomatocare in lockdown i order but very bad food is delivered by the @Zomato Before eating food started stomach pain and vomiting .. So please no any one order on zomato very bed food delivered,2020-07-05 13:22:20+00:00,0,1,@zomatocare @zomatocare @zomatocare @Zomato,
1218,@zomatocare 1813450512 @zomatocare @zomatocare in lockdown i order but very bad food is delivered by the @Zomato Before eating food started stomach pain and vomiting .. So please no any one order on zomato uninstall the application,2020-07-05 13:22:38+00:00,0,1,@zomatocare @zomatocare @zomatocare @Zomato,
1219,@zomatocare 1813450512 @zomatocare @zomatocare in lockdown i order but very bad food is delivered by the @Zomato Before eating food started stomach pain and vomiting .. So please no any one order on zomato Not use in future,2020-07-05 13:22:50+00:00,0,1,@zomatocare @zomatocare @zomatocare @Zomato,
1220,@zomatocare 1813450512 @zomatocare @zomatocare in lockdown i order but very bad food is delivered by the @Zomato Before eating food started stomach pain and vomiting .. So please no any one order on zomato not solution to customer,2020-07-05 13:23:11+00:00,0,1,@zomatocare @zomatocare @zomatocare @Zomato,
1221,1813450512 @zomatocare @zomatocare in lockdown i order but very bad food is delivered by the @Zomato Before eating food started stomach pain and vomiting .. So please no any one order on zomato,2020-07-05 13:23:48+00:00,0,0,@zomatocare @zomatocare @Zomato,
1222,"Zomato market was a huge help during lockdown, even now (staples, milk). I wish they would nudge customers to wear masks and wash hands before collecting. It's not intuitive to everyone that we're also a risk to delivery guys, and that they too wish to be safe from the virus. ",2020-07-05 21:52:48+00:00,0,0,,
1223,@harshamjty i have been continuously chasing swiggy over the removal of ratings during Lockdown.. It was not a right thing to do.. yet there is no solution .. why it takes so long every time?,2020-07-06 09:51:49+00:00,0,0,@harshamjty,
1224,"1st week of new month July,2020@Chaipatty & from starting with Swiggy to facing a Sunday Full Lockdown our Chai experiences were pretty good. Thank you all who came to Chai with us. ⠀ ⠀ Still awaiting group visits… https://www.instagram.com/p/CCTR4P6l42V/?igshid=pqlcimtqqi4c",2020-07-06 12:50:06+00:00,0,0,,
1225,"Learnt a lot of cooking skills &amp; recipes during #Lockdown... So no immediate rushing to dine out.... ""Learnt Art of Living by At Home Dining""",2020-07-06 13:46:12+00:00,0,6,,#Lockdown
1226,The outcomes which you see are tested before lockdown.....not in the middle..... so stop saying lockdown lockdown.... you are sitting at home..... getting paid everymonth...ordering food from swiggy.... then tweeting the Govt. what to and what not..... Please just keep quiet.,2020-07-07 02:53:24+00:00,0,0,,
1227,"If you ever feel useless, remember that i bought a zomato gold subscription just before the lockdown :) #paisebarbaadbhenchod",2020-07-07 14:55:54+00:00,0,1,,#paisebarbaadbhenchod
1228,Would have ordered something for you right from Zomato. But bad luck it's lockdown No service,2020-07-07 20:12:47+00:00,0,1,,
1229,"Try @swiggy_in . They are maintaining much better standards after lockdown. @ZomatoIN is just interested in duping customers. They supplied watery food, missing items to me. Accepted mistake. No refunds!",2020-07-09 03:01:13+00:00,0,0,@swiggy_in @ZomatoIN,
1230,@swiggy_in Good restaurant is nt delivering in my location though it used to deliver before lockdown and during lockdown too. Have complained million times that during pandemic you shall increase the radius of delivery not reduce it because people want good restaurants only.,2020-07-09 07:34:16+00:00,0,0,@swiggy_in,
1231,Hello @swiggy_in .. I thought. You are doing great service while providing your service In this lockdown down.But you prooved wrong.. You are behaving like roadside burglaars.. Not at concerning about customers. a very bad food..very bad experience in the first @ConsumerReports,2020-07-09 08:10:14+00:00,0,0,@swiggy_in @ConsumerReports,
1232,"A same problem. But no solution. You talk to help area in the app, they keep saying the same word we look into the matter! Total nonsense. During lockdown when we have so much work at home, even if you want to order food from outside these apps don't allow @SwiggyCares @swiggy_in",2020-07-09 12:17:41+00:00,0,1,@SwiggyCares @swiggy_in,
1233,"Lockdown again! Missing foods from chef rajan bakery Don't worry, we are here to deliver your favorites at your doorstep with all safety measures. Stay calm, stay foodie. - Call us or order on Zomato and Swiggy http://www.chefrajanbakery.com 9546117786 ",2020-07-09 16:59:35+00:00,0,0,,
1234,"@zomatocare @ZomatoIN Hi, Even after lockdown period, still I have not received Bill for my payment. Will your refund my amount of you can't give a bill? #Zomato #customersatisfaction #CustomerService #customersupport #customertestimony #Customers",2020-07-09 17:19:37+00:00,0,0,@zomatocare @ZomatoIN,#Zomato #customersatisfaction #CustomerService #customersupport #customertestimony #Customers
1235,Police authorities are following it ...it's a way to break the Nexus between the online delivery portals and the local stores draining out wastes this way...the matter will be informed to the swiggy authorities by police or the court ..this is crime against ppl in lockdown,2020-07-10 07:40:13+00:00,0,0,,
1236,Order your favourite beverages from #swiggy and #Zomato. Stay safe during this lockdown. Stay at home and order online for quick delivery. Swiggy link:- https://www.swiggy.com/restaurants/olde-baileys-sector-46a-nerul-mumbai-28016 Zomato link :- https://www.zomato.com/mumbai/olde-baileys-nerul-navi-mumbai #foodie #foodporn #foodgasm #covid19 #staysafe,2020-07-10 08:16:25+00:00,0,0,,#swiggy #Zomato #foodie #foodporn #foodgasm #covid19 #staysafe
1237,"Should I order momos and honey chili potatoes today evening? The place is highly rated on both swiggy/Zomato, the reviews seem good (people are alive after ordering from them in the lockdown)",2020-07-10 08:35:40+00:00,0,3,,
